game_id,personid,status,order_num,jerseynum,position,starter,oncourt,played,name,assists,blocks,blocksreceived,fieldgoalsattempted,fieldgoalsmade,fieldgoalspercentage,foulsoffensive,foulsdrawn,foulspersonal,foulstechnical,freethrowsattempted,freethrowsmade,freethrowspercentage,minus,minutes,minutescalculated,plus,plusminuspoints,points,pointsfastbreak,pointsinthepaint,pointssecondchance,reboundsdefensive,reboundsoffensive,reboundstotal,steals,threepointersattempted,threepointersmade,threepointerspercentage,turnovers,twopointersattempted,twopointersmade,twopointerspercentage,dd,td,fpts,team
0022400081,1628384,ACTIVE,1,8,SF,True,False,True,OG Anunoby,1,0,3,12,6,0.5,0,2,3,0,2,1,0.5,63.0,PT34M01.00S,PT34M,81.0,18.0,14,4,10,0,4,0,4,1,4,1,0.25,1,8,5,0.625,False,False,22.5,Knicks
0022400083,203897,ACTIVE,1,8,SF,True,False,True,Zach LaVine,1,2,0,15,9,0.6,0,4,0,0,6,5,0.833333333333334,85.0,PT33M17.00S,PT33M,94.0,9.0,25,8,10,1,4,1,5,0,6,2,0.333333333333333,1,9,7,0.777777777777778,False,False,37.25,Bulls
0022400103,1628398,ACTIVE,1,33,SF,True,False,True,Kyle Kuzma,7,0,4,20,8,0.4,1,4,2,0,6,4,0.666666666666666,96.0,PT40M25.09S,PT40M,102.0,6.0,25,6,6,0,9,2,11,0,9,5,0.555555555555556,5,11,3,0.272727272727273,True,False,50.75,Wizards
0022400109,1631110,ACTIVE,2,10,PF,True,True,True,Jeremy Sochan,4,1,0,19,9,0.473684210526316,1,5,3,1,5,4,0.8,85.0,PT33M39.00S,PT34M,73.0,-12.0,22,2,18,3,4,5,9,0,1,0,0.0,2,18,9,0.5,False,False,40.25,Spurs
0022400113,1629661,ACTIVE,1,2,SF,True,True,True,Cameron Johnson,5,0,0,14,7,0.5,0,1,2,0,0,0,0.0,114.0,PT39M49.05S,PT40M,102.0,-12.0,20,0,2,0,6,1,7,1,10,6,0.6,0,4,1,0.25,False,False,41.25,Nets
0022400150,1629652,ACTIVE,1,5,SF,True,False,True,Luguentz Dort,3,0,2,12,6,0.5,0,4,4,0,4,3,0.75,60.0,PT29M44.00S,PT30M,62.0,2.0,16,2,8,3,3,1,4,0,4,1,0.25,0,8,5,0.625,False,False,26.0,Thunder
0022400151,1642385,ACTIVE,13,8,,False,False,False,Cui Yongxi,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Nets
0022400163,1630532,ACTIVE,2,22,PF,True,False,True,Franz Wagner,2,0,2,17,8,0.470588235294118,1,4,2,0,6,5,0.833333333333334,72.0,PT34M09.00S,PT34M,73.0,1.0,22,2,12,0,2,2,4,2,4,1,0.25,5,13,7,0.538461538461538,False,False,32.0,Magic
0022400213,1642259,ACTIVE,3,20,C,True,False,True,Alexandre Sarr,1,2,0,9,2,0.222222222222222,0,2,3,0,4,1,0.25,65.0,PT27M56.00S,PT28M,53.0,-12.0,5,0,2,5,4,2,6,0,3,0,0.0,0,6,2,0.333333333333333,False,False,18.0,Wizards
0022400223,1627752,ACTIVE,1,12,SF,True,True,True,Taurean Prince,3,0,2,16,6,0.375,0,0,2,0,0,0,0.0,106.0,PT44M41.04S,PT45M,104.0,-2.0,15,0,6,0,9,1,10,0,8,3,0.375,0,8,3,0.375,True,False,35.0,Bucks
0022400262,1629012,ACTIVE,5,2,PG,True,False,True,Collin Sexton,1,0,1,13,6,0.461538461538462,1,5,1,0,7,6,0.857142857142857,70.0,PT24M30.00S,PT25M,59.0,-11.0,18,2,12,2,0,1,1,1,3,0,0.0,3,10,6,0.6,False,False,21.25,Jazz
0022400034,201942,ACTIVE,1,10,SF,True,True,True,DeMar DeRozan,2,1,3,19,6,0.31578947368421,0,7,3,1,8,4,0.5,79.0,PT36M07.00S,PT36M,71.0,-8.0,16,0,4,0,6,0,6,1,5,0,0.0,2,14,6,0.428571428571429,False,False,29.5,Kings
0022400270,1631212,ACTIVE,2,8,PF,True,False,True,Peyton Watson,2,1,1,8,5,0.625,0,0,1,0,0,0,0.0,66.0,PT35M25.01S,PT35M,94.0,28.0,11,2,8,4,3,2,5,0,1,1,1.0,1,7,4,0.5714285714285711,False,False,22.25,Nuggets
0022400038,1630200,ACTIVE,8,33,,False,False,True,Tre Jones,7,0,0,6,1,0.166666666666667,0,0,2,0,0,0,0.0,49.0,PT19M29.00S,PT19M,42.0,-7.0,2,2,2,0,2,1,3,2,2,0,0.0,1,4,1,0.25,False,False,19.75,Spurs
0022400046,202710,ACTIVE,1,22,SF,True,True,True,Jimmy Butler,6,0,1,14,8,0.5714285714285711,0,6,1,0,9,8,0.888888888888889,77.0,PT34M15.00S,PT34M,90.0,13.0,26,4,10,0,2,0,2,2,4,2,0.5,0,10,6,0.6,False,False,42.5,Heat
0022400043,1630532,ACTIVE,1,22,SF,True,False,True,Franz Wagner,8,1,1,20,12,0.6,0,1,0,0,2,2,1.0,65.0,PT35M10.00S,PT35M,100.0,35.0,29,6,18,0,7,1,8,2,6,3,0.5,3,14,9,0.642857142857143,False,False,57.0,Magic
0022400305,1629661,ACTIVE,1,2,SF,True,False,True,Cameron Johnson,1,0,3,17,9,0.529411764705882,0,3,3,0,6,6,1.0,82.0,PT35M40.99S,PT36M,67.0,-15.0,26,5,10,4,2,2,4,0,5,2,0.4,0,12,7,0.583333333333333,False,False,33.5,Nets
0022400321,202710,ACTIVE,1,22,SF,True,False,True,Jimmy Butler,5,1,1,12,8,0.666666666666666,0,2,1,0,1,0,0.0,58.0,PT29M21.00S,PT29M,84.0,26.0,17,6,14,0,4,5,9,2,1,1,1.0,1,11,7,0.636363636363636,False,False,41.75,Heat
0022400348,1627752,ACTIVE,2,12,PF,True,False,True,Taurean Prince,2,0,0,2,0,0.0,0,1,3,0,0,0,0.0,37.0,PT17M41.00S,PT18M,32.0,-5.0,0,0,0,0,3,0,3,0,2,0,0.0,1,0,0,0.0,False,False,6.25,Bucks
0022400352,1629626,ACTIVE,10,11,,False,False,True,Bol Bol,0,0,0,2,1,0.5,0,0,0,0,0,0,0.0,11.0,PT05M15.00S,PT05M,6.0,-5.0,2,0,0,0,2,0,2,0,0,0,0.0,0,2,1,0.5,False,False,4.5,Suns
0022400382,1626171,ACTIVE,2,9,PF,True,False,True,Bobby Portis,8,1,2,21,14,0.666666666666666,1,0,1,0,0,0,0.0,78.0,PT31M44.00S,PT32M,84.0,6.0,34,0,10,8,8,2,10,3,9,6,0.666666666666666,2,12,8,0.666666666666666,True,False,70.0,Bucks
0022400061,1628384,ACTIVE,1,8,SF,True,False,True,OG Anunoby,3,0,0,7,1,0.14285714285714302,0,1,3,0,2,2,1.0,102.0,PT34M10.00S,PT34M,81.0,-21.0,4,0,2,0,5,0,5,1,4,0,0.0,0,3,1,0.333333333333333,False,False,16.75,Knicks
0022400061,1628404,ACTIVE,2,3,PF,True,False,True,Josh Hart,3,0,0,6,4,0.666666666666666,0,4,0,0,6,4,0.666666666666666,81.0,PT24M30.00S,PT25M,58.0,-23.0,12,0,8,0,3,1,4,0,2,0,0.0,1,4,4,1.0,False,False,21.0,Knicks
0022400061,1626157,ACTIVE,3,32,C,True,False,True,Karl-Anthony Towns,3,0,1,9,5,0.555555555555556,0,1,1,0,1,1,1.0,75.0,PT23M37.00S,PT24M,57.0,-18.0,12,0,4,3,7,0,7,0,2,1,0.5,0,7,4,0.5714285714285711,False,False,25.75,Knicks
0022400061,1628969,ACTIVE,4,25,SG,True,False,True,Mikal Bridges,2,0,0,13,7,0.538461538461538,0,2,0,0,1,0,0.0,117.0,PT34M37.00S,PT35M,84.0,-33.0,16,0,6,2,0,0,0,0,7,2,0.28571428571428603,1,6,5,0.833333333333334,False,False,19.5,Knicks
0022400061,1628973,ACTIVE,5,11,PG,True,False,True,Jalen Brunson,2,0,1,14,9,0.642857142857143,0,2,3,0,3,3,1.0,81.0,PT24M30.00S,PT24M,58.0,-23.0,22,4,10,0,1,0,1,0,2,1,0.5,4,12,8,0.666666666666666,False,False,24.75,Knicks
0022400061,1630579,ACTIVE,6,20,,False,True,True,Jericho Sims,1,2,0,3,2,0.666666666666666,0,0,0,0,0,0,0.0,57.0,PT24M23.00S,PT24M,52.0,-5.0,4,0,4,2,6,3,9,0,0,0,0.0,1,3,2,0.666666666666666,False,False,20.25,Knicks
0022400061,1630540,ACTIVE,7,2,,False,False,True,Miles McBride,2,0,0,10,8,0.8,0,3,1,0,3,2,0.666666666666666,77.0,PT25M51.00S,PT26M,59.0,-18.0,22,0,2,3,0,0,0,0,5,4,0.8,1,5,4,0.8,False,False,26.5,Knicks
0022400061,1626166,ACTIVE,8,1,,False,False,True,Cameron Payne,4,0,1,10,5,0.5,0,0,3,0,0,0,0.0,51.0,PT20M43.00S,PT21M,51.0,0.0,11,0,6,3,2,1,3,1,4,1,0.25,1,6,4,0.666666666666666,False,False,22.75,Knicks
0022400061,1642359,ACTIVE,9,4,,False,True,True,Pacome Dadiet,0,0,0,3,1,0.333333333333333,0,1,1,0,0,0,0.0,15.0,PT13M23.00S,PT13M,25.0,10.0,3,0,0,0,1,0,1,0,2,1,0.5,0,1,0,0.0,False,False,4.75,Knicks
0022400061,1630574,ACTIVE,10,55,,False,True,True,Ariel Hukporti,0,1,0,0,0,0.0,0,1,0,0,0,0,0.0,2.0,PT06M05.00S,PT06M,11.0,9.0,0,0,0,0,4,0,4,0,0,0,0.0,0,0,0,0.0,False,False,7.0,Knicks
0022400061,1642278,ACTIVE,11,13,,False,True,True,Tyler Kolek,0,0,0,2,1,0.5,0,0,0,0,0,0,0.0,2.0,PT05M24.00S,PT05M,9.0,7.0,3,0,0,0,0,0,0,0,1,1,1.0,2,1,0,0.0,False,False,2.5,Knicks
0022400061,1631210,ACTIVE,12,00,,False,True,True,Jacob Toppin,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0,PT02M47.00S,PT03M,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,False,False,0.0,Knicks
0022400061,1630173,INACTIVE,13,5,,False,False,False,Precious Achiuwa,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Knicks
0022400061,1641755,INACTIVE,14,9,,False,False,False,Kevin McCullar Jr.,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Knicks
0022400069,203897,ACTIVE,1,8,SF,True,False,True,Zach LaVine,3,0,2,17,10,0.5882352941176471,0,2,4,0,3,2,0.666666666666666,97.0,PT36M46.00S,PT37M,82.0,-15.0,27,7,8,3,4,1,5,0,8,5,0.625,7,9,5,0.555555555555556,False,False,36.75,Bulls
0022400061,1629011,INACTIVE,15,23,,False,False,False,Mitchell Robinson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Knicks
0022400061,1627759,ACTIVE,1,7,SF,True,False,True,Jaylen Brown,1,0,0,18,7,0.388888888888889,1,6,3,0,4,4,1.0,69.0,PT29M54.00S,PT29M,92.0,23.0,23,2,4,5,5,2,7,1,9,5,0.555555555555556,1,9,2,0.222222222222222,False,False,37.25,Celtics
0022400061,1628369,ACTIVE,2,0,PF,True,False,True,Jayson Tatum,10,1,1,18,14,0.777777777777778,0,1,1,0,2,1,0.5,76.0,PT30M18.00S,PT30M,102.0,26.0,37,2,8,0,4,0,4,1,11,8,0.7272727272727271,1,7,6,0.857142857142857,True,False,66.0,Celtics
0022400061,201143,ACTIVE,3,42,C,True,False,True,Al Horford,5,1,0,7,4,0.5714285714285711,0,2,2,0,0,0,0.0,60.0,PT26M05.00S,PT26M,79.0,19.0,11,0,2,3,3,0,3,1,5,3,0.6,0,2,1,0.5,False,False,27.75,Celtics
0022400061,1628401,ACTIVE,4,9,SG,True,False,True,Derrick White,4,0,0,13,8,0.615384615384615,0,1,1,0,2,2,1.0,66.0,PT26M37.99S,PT26M,87.0,21.0,24,0,4,3,3,0,3,1,10,6,0.6,0,3,2,0.666666666666666,False,False,38.75,Celtics
0022400061,201950,ACTIVE,5,4,PG,True,False,True,Jrue Holiday,4,0,0,9,7,0.777777777777778,0,1,2,0,0,0,0.0,71.0,PT30M31.01S,PT30M,94.0,23.0,18,7,6,0,2,2,4,1,6,4,0.666666666666666,0,3,3,1.0,False,False,33.0,Celtics
0022400061,1630202,ACTIVE,6,11,,False,True,True,Payton Pritchard,4,0,1,10,1,0.1,0,0,2,0,0,0,0.0,55.0,PT24M58.00S,PT25M,62.0,7.0,3,0,0,0,3,1,4,0,9,1,0.111111111111111,1,1,0,0.0,False,False,14.0,Celtics
0022400061,1628436,ACTIVE,7,40,,False,False,True,Luke Kornet,1,1,1,3,2,0.666666666666666,0,0,0,0,0,0,0.0,51.0,PT23M39.00S,PT23M,53.0,2.0,4,0,4,2,1,2,3,1,0,0,0.0,0,3,2,0.666666666666666,False,False,13.25,Celtics
0022400061,1630573,ACTIVE,8,30,,False,True,True,Sam Hauser,1,0,0,10,4,0.4,0,0,2,0,0,0,0.0,51.0,PT24M10.00S,PT24M,57.0,6.0,10,0,0,3,4,1,5,0,7,2,0.28571428571428603,0,3,2,0.666666666666666,False,False,18.75,Celtics
0022400061,1630214,ACTIVE,9,26,,False,True,True,Xavier Tillman,2,0,0,6,1,0.166666666666667,0,1,1,0,0,0,0.0,33.0,PT17M42.00S,PT17M,30.0,-3.0,2,0,2,0,4,3,7,0,3,0,0.0,0,3,1,0.333333333333333,False,False,13.75,Celtics
0022400061,1641775,ACTIVE,10,27,,False,True,True,Jordan Walsh,1,0,0,1,0,0.0,0,0,0,0,0,0,0.0,11.0,PT06M05.00S,PT06M,2.0,-9.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,False,False,1.5,Celtics
0022400061,1629674,ACTIVE,11,88,,False,True,True,Neemias Queta,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,2.0,PT04M20.00S,PT04M,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,1631248,ACTIVE,12,55,,False,False,False,Baylor Scheierman,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,1630531,ACTIVE,13,44,,False,False,False,Jaden Springer,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,1631120,INACTIVE,14,20,,False,False,False,JD Davison,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,1641809,INACTIVE,15,13,,False,False,False,Drew Peterson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,204001,INACTIVE,16,8,,False,False,False,Kristaps Porzingis,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400061,1641817,INACTIVE,17,28,,False,False,False,Anton Watson,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Celtics
0022400062,1630183,ACTIVE,1,3,SF,True,False,True,Jaden McDaniels,1,0,1,8,3,0.375,0,2,5,0,0,0,0.0,35.0,PT16M00.00S,PT16M,27.0,-8.0,6,0,6,0,2,0,2,1,3,0,0.0,1,5,3,0.6,False,False,11.5,Timberwolves
0022400062,203944,ACTIVE,2,30,PF,True,True,True,Julius Randle,4,0,1,10,5,0.5,1,5,3,0,7,5,0.714285714285714,70.0,PT34M19.00S,PT34M,72.0,2.0,16,0,8,11,6,3,9,0,3,1,0.333333333333333,2,7,4,0.5714285714285711,False,False,32.75,Timberwolves
0022400062,203497,ACTIVE,3,27,C,True,False,True,Rudy Gobert,2,1,3,8,5,0.625,1,5,4,0,4,3,0.75,83.0,PT35M20.00S,PT35M,73.0,-10.0,13,2,10,5,11,3,14,0,0,0,0.0,1,8,5,0.625,True,False,36.5,Timberwolves
0022400062,1630162,ACTIVE,4,5,SG,True,True,True,Anthony Edwards,3,0,0,25,10,0.4,0,3,3,0,3,2,0.666666666666666,90.0,PT41M04.00S,PT41M,90.0,0.0,27,2,6,5,6,0,6,0,13,5,0.384615384615385,4,12,5,0.416666666666667,False,False,39.5,Timberwolves
0022400062,201144,ACTIVE,5,10,PG,True,False,True,Mike Conley,2,0,1,7,1,0.14285714285714302,0,1,1,0,3,3,1.0,54.0,PT20M13.00S,PT20M,32.0,-22.0,5,0,2,5,2,2,4,1,5,0,0.0,3,2,1,0.5,False,False,13.5,Timberwolves
0022400062,1628978,ACTIVE,6,0,,False,True,True,Donte DiVincenzo,3,0,2,11,3,0.272727272727273,0,2,2,0,4,2,0.5,79.0,PT31M33.00S,PT32M,74.0,-5.0,10,0,2,2,2,1,3,2,8,2,0.25,1,3,1,0.333333333333333,False,False,22.75,Timberwolves
0022400062,1629675,ACTIVE,7,11,,False,True,True,Naz Reid,1,0,0,8,3,0.375,0,2,3,0,4,4,1.0,67.0,PT26M21.00S,PT26M,61.0,-6.0,12,3,2,2,3,1,4,0,4,2,0.5,1,4,1,0.25,False,False,19.0,Timberwolves
0022400062,1629638,ACTIVE,8,9,,False,True,True,Nickeil Alexander-Walker,0,0,0,7,5,0.714285714285714,0,1,0,0,2,1,0.5,60.0,PT28M22.00S,PT29M,73.0,13.0,14,0,4,1,3,2,5,0,4,3,0.75,2,3,2,0.666666666666666,False,False,20.75,Timberwolves
0022400062,204060,ACTIVE,9,7,,False,False,True,Joe Ingles,1,0,0,1,0,0.0,0,1,1,0,0,0,0.0,12.0,PT06M48.00S,PT07M,13.0,1.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,False,False,1.5,Timberwolves
0022400062,1642265,ACTIVE,10,4,,False,False,False,Rob Dillingham,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1628408,ACTIVE,11,35,,False,False,False,PJ Dozier,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1630568,ACTIVE,12,55,,False,False,False,Luka Garza,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1631159,ACTIVE,13,33,,False,False,False,Leonard Miller,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1631169,ACTIVE,14,8,,False,False,False,Josh Minott,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1630545,ACTIVE,15,00,,False,False,False,Terrence Shannon Jr.,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1641740,INACTIVE,16,22,,False,False,False,Jaylen Clark,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1642399,INACTIVE,17,14,,False,False,False,Jesse Edwards,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1630227,INACTIVE,18,1,,False,False,False,Daishen Nix,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Timberwolves
0022400062,1629060,ACTIVE,1,28,SF,True,True,True,Rui Hachimura,1,1,0,14,7,0.5,0,3,2,0,4,3,0.75,70.0,PT35M05.00S,PT35M,89.0,19.0,18,2,12,4,2,3,5,2,4,1,0.25,0,10,6,0.6,False,False,32.25,Lakers
0022400062,2544,ACTIVE,2,23,PF,True,True,True,LeBron James,4,2,0,16,7,0.4375,0,4,3,0,1,1,1.0,75.0,PT34M39.00S,PT35M,69.0,-6.0,16,8,12,0,5,0,5,0,4,1,0.25,2,12,6,0.5,False,False,31.75,Lakers
0022400062,203076,ACTIVE,3,3,C,True,True,True,Anthony Davis,4,3,0,23,11,0.478260869565217,0,8,1,0,15,13,0.866666666666667,82.0,PT37M35.00S,PT38M,83.0,1.0,36,1,18,4,13,3,16,1,3,1,0.333333333333333,1,20,10,0.5,True,False,71.5,Lakers
0022400062,1630559,ACTIVE,4,15,SG,True,True,True,Austin Reaves,4,1,0,14,6,0.428571428571429,0,4,4,0,1,0,0.0,71.0,PT36M02.00S,PT36M,83.0,12.0,12,4,12,4,5,4,9,1,5,0,0.0,0,9,6,0.666666666666666,False,False,33.25,Lakers
0022400062,1626156,ACTIVE,5,1,PG,True,True,True,D'Angelo Russell,5,0,0,12,4,0.333333333333333,0,1,2,0,0,0,0.0,69.0,PT34M13.00S,PT34M,84.0,15.0,9,0,6,5,1,0,1,2,7,1,0.14285714285714302,1,5,3,0.6,False,False,21.75,Lakers
0022400062,1631108,ACTIVE,6,12,,False,False,True,Max Christie,0,0,0,3,0,0.0,0,1,5,0,2,2,1.0,26.0,PT11M25.00S,PT11M,21.0,-5.0,2,0,0,0,1,1,2,0,3,0,0.0,0,0,0,0.0,False,False,4.5,Lakers
0022400062,1629216,ACTIVE,7,7,,False,False,True,Gabe Vincent,2,0,0,2,1,0.5,0,0,1,0,0,0,0.0,43.0,PT17M13.00S,PT17M,41.0,-2.0,2,0,2,0,2,0,2,0,0,0,0.0,2,2,1,0.5,False,False,6.5,Lakers
0022400062,1629637,ACTIVE,8,11,,False,False,True,Jaxson Hayes,0,1,0,5,4,0.8,0,1,3,0,2,2,1.0,35.0,PT15M20.00S,PT15M,34.0,-1.0,10,0,8,2,1,3,4,0,0,0,0.0,0,5,4,0.8,False,False,17.0,Lakers
0022400062,1642261,ACTIVE,9,4,,False,False,True,Dalton Knecht,2,0,0,4,2,0.5,0,0,1,0,0,0,0.0,37.0,PT15M47.00S,PT16M,44.0,7.0,5,2,2,0,1,0,1,1,3,1,0.333333333333333,1,1,1,1.0,False,False,11.25,Lakers
0022400062,1642355,ACTIVE,10,9,,False,False,True,Bronny James,0,0,1,2,0,0.0,0,0,0,0,0,0,0.0,7.0,PT02M41.00S,PT03M,2.0,-5.0,0,0,0,0,0,1,1,0,1,0,0.0,0,1,0,0.0,False,False,1.25,Lakers
0022400062,1641720,ACTIVE,11,0,,False,False,False,Jalen Hood-Schifino,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1641721,ACTIVE,12,20,,False,False,False,Maxwell Lewis,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1629629,ACTIVE,13,5,,False,False,False,Cam Reddish,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1631132,INACTIVE,14,10,,False,False,False,Christian Koloko,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1642439,INACTIVE,15,41,,False,False,False,Quincy Olivari,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1642422,INACTIVE,16,94,,False,False,False,Armel Traore,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1629020,INACTIVE,17,2,,False,False,False,Jarred Vanderbilt,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400062,1626174,INACTIVE,18,35,,False,False,False,Christian Wood,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,PT00M00.00S,PT00M,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,False,False,0.0,Lakers
0022400069,1630172,ACTIVE,2,44,PF,True,False,True,Patrick Williams,3,1,0,7,2,0.28571428571428603,0,1,0,0,2,1,0.5,57.0,PT24M04.00S,PT24M,52.0,-5.0,6,0,0,0,1,2,3,0,4,1,0.25,2,3,1,0.333333333333333,False,False,15.75,Bulls
0022400069,202696,ACTIVE,3,9,C,True,False,True,Nikola Vucevic,1,0,2,12,8,0.666666666666666,1,4,3,0,5,4,0.8,79.0,PT30M42.00S,PT31M,65.0,-14.0,21,0,14,3,9,2,11,0,2,1,0.5,1,10,7,0.7,True,False,37.75,Bulls
0022400069,1629632,ACTIVE,4,0,SG,True,False,True,Coby White,6,1,1,13,4,0.307692307692308,0,1,1,0,2,2,1.0,91.0,PT34M47.00S,PT35M,85.0,-6.0,10,4,8,0,8,0,8,1,5,0,0.0,4,8,4,0.5,False,False,31.0,Bulls
0022400069,1630581,ACTIVE,5,3,PG,True,False,True,Josh Giddey,3,0,3,11,5,0.45454545454545503,0,4,1,0,7,4,0.5714285714285711,85.0,PT30M29.00S,PT30M,63.0,-22.0,14,0,10,2,4,1,5,0,1,0,0.0,3,10,5,0.5,False,False,23.25,Bulls
0022400069,1628366,ACTIVE,6,2,,False,False,True,Lonzo Ball,4,0,0,4,2,0.5,0,0,2,0,0,0,0.0,34.0,PT13M39.00S,PT14M,38.0,4.0,5,0,2,0,2,0,2,0,3,1,0.333333333333333,1,1,1,1.0,False,False,13.5,Bulls
